Time,Time Code,Country Name,Country Code,"Population, total [SP.POP.TOTL]","GDP per capita, PPP (constant 2017 international $) [NY.GDP.PCAP.PP.KD]",CO2 emissions (kt) [EN.ATM.CO2E.KT]
1993,YR1993,Sao Tome and Principe,STP,128182,..,40
1993,YR1993,Saudi Arabia,SAU,17846461,44415.5464566408,203260
1993,YR1993,Senegal,SEN,8196551,2393.87668831153,2510
1993,YR1993,Serbia,SRB,7699307,..,42720
1993,YR1993,Seychelles,SYC,72253,16745.325230525,190
1993,YR1993,Sierra Leone,SLE,4295689,1227.93839697232,330
1993,YR1993,Singapore,SGP,3313471,43486.2342244284,36160
1993,YR1993,Sint Maarten (Dutch part),SXM,31823,..,..
1993,YR1993,Slovak Republic,SVK,5325305,11840.4792595749,44320
1993,YR1993,Slovenia,SVN,1991746,..,13560
1993,YR1993,Solomon Islands,SLB,354086,2493.34259530556,180
1993,YR1993,Somalia,SOM,6620729,..,640
1993,YR1993,South Africa,ZAF,42525440,9555.98676225005,246490
1993,YR1993,South Sudan,SSD,5018172,..,250
1993,YR1993,Spain,ESP,39361262,27843.8593467468,218080
1993,YR1993,Sri Lanka,LKA,17924827,4526.59156567781,5090
1993,YR1993,St. Kitts and Nevis,KNA,41447,15191.8230144231,140
1993,YR1993,St. Lucia,LCA,148595,11918.5818548565,290
1993,YR1993,St. Martin (French part),MAF,29247,..,..
1993,YR1993,St. Vincent and the Grenadines,VCT,113621,7217.33353795466,130
1993,YR1993,Sudan,SDN,22163251,3140.02514648438,3210
1993,YR1993,Suriname,SUR,422375,12817.2940193593,2060
1993,YR1993,Sweden,SWE,8718561,32086.0126428301,56500
1993,YR1993,Switzerland,CHE,6938265,54555.2787822444,43450
1993,YR1993,Syrian Arab Republic,SYR,13537060,..,35880
1993,YR1993,Tajikistan,TJK,5717806,2085.20910410125,5170
1993,YR1993,Tanzania,TZA,28469017,1280.94641113281,1920
1993,YR1993,Thailand,THA,57776082,8830.57505251204,122720
1993,YR1993,Timor-Leste,TLS,795179,..,..
1993,YR1993,Togo,TGO,4078392,1338.91365327445,630
1993,YR1993,Tonga,TON,99492,3981.45485470524,90
1993,YR1993,Trinidad and Tobago,TTO,1293974,10779.3796103604,10720
1993,YR1993,Tunisia,TUN,8977173,6091.12372252286,16410
1993,YR1993,Turkiye,TUR,57296008,13536.2209483881,155580
1993,YR1993,Turkmenistan,TKM,4031698,5422.79225750187,26970
1993,YR1993,Turks and Caicos Islands,TCA,13704,..,..
1993,YR1993,Tuvalu,TUV,9517,2891.76179202781,10
1993,YR1993,Uganda,UGA,19462958,963.437566596953,810
1993,YR1993,Ukraine,UKR,52179200,11531.298828125,499310
1993,YR1993,United Arab Emirates,ARE,2223284,95524.4569248506,63620
1993,YR1993,United Kingdom,GBR,57718614,31832.8183481179,541380
1993,YR1993,United States,USA,259919000,41284.3560783296,4995210
1993,YR1993,Uruguay,URY,3171747,12446.4083092603,4490
1993,YR1993,Uzbekistan,UZB,21942000,2936.44812818542,114590
1993,YR1993,Vanuatu,VUT,162548,2744.7551949612,60
1993,YR1993,"Venezuela, RB",VEN,21172100,..,107390
1993,YR1993,Vietnam,VNM,71176405,2455.50878252274,24240
1993,YR1993,Virgin Islands (U.S.),VIR,106578,..,..
1993,YR1993,West Bank and Gaza,PSE,2262676,..,..
1993,YR1993,"Yemen, Rep.",YEM,14988047,..,8550
1993,YR1993,Zambia,ZMB,8270917,2232.71037907651,2510
1993,YR1993,Zimbabwe,ZWE,10794918,2458.78325503437,17080
1993,YR1993,Africa Eastern and Southern,AFE,335625136,2737.031147583,303600
1993,YR1993,Africa Western and Central,AFW,223788766,2640.65795292044,116094.991256618
1993,YR1993,Arab World,ARB,242994250,9783.7469170942,746034.622187896
1993,YR1993,Caribbean small states,CSS,6206775,10910.1842235539,26790
1993,YR1993,Central Europe and the Baltics,CEB,110041924,12570.2604018224,826270
1993,YR1993,Early-demographic dividend,EAR,2179380224,4733.82464201524,2915066.42672102
1993,YR1993,East Asia & Pacific,EAS,1893594516,5775.16547390629,5200003.33023544
1993,YR1993,East Asia & Pacific (excluding high income),EAP,1671998239,2742.31978598499,3217617.85058841
1993,YR1993,East Asia & Pacific (IDA & IBRD countries),TEA,1650184274,2775.05551657325,3120965.30267313
1993,YR1993,Euro area,EMU,315455737,33357.3644255548,2510460
1993,YR1993,Europe & Central Asia,ECS,852735458,22225.2417737361,7121012.75100741
1993,YR1993,Europe & Central Asia (excluding high income),ECA,367513928,11922.7140206446,3205163.51671065
1993,YR1993,Europe & Central Asia (IDA & IBRD countries),TEC,433339079,11838.5628572257,3682041.02589553
1993,YR1993,European Union,EUU,424347768,28796.7467830975,3348870
1993,YR1993,Fragile and conflict affected situations,FCS,519673066,3783.96689024429,476641.802122691
1993,YR1993,Heavily indebted poor countries (HIPC),HPC,390576688,1705.01573703743,59839.6799553369
1993,YR1993,High income,HIC,1051828543,32677.2365777411,11780309.1623886
1993,YR1993,IBRD only,IBD,3639427898,5040.35606897003,9093840
1993,YR1993,IDA & IBRD total,IBT,4557052710,4452.41690378663,9529809.68523667
1993,YR1993,IDA blend,IDB,308233041,3175.06591173974,309797.019971263
1993,YR1993,IDA only,IDX,609391771,1601.01799682808,124474.669669811
1993,YR1993,IDA total,IDA,917624812,2130.70200159516,435049.078695517
1993,YR1993,Late-demographic dividend,LTE,1915723002,5179.25266481427,6356465.73221155
1993,YR1993,Latin America & Caribbean,LCN,466139063,11122.6132099624,971639.720154318
1993,YR1993,Latin America & Caribbean (excluding high income),LAC,419178516,10910.1515611536,795100
1993,YR1993,Latin America & the Caribbean (IDA & IBRD countries),TLA,450688569,11085.3014826979,934060
1993,YR1993,Least developed countries: UN classification,LDC,555923633,1523.32905956263,68621.4396187652
1993,YR1993,Low & middle income,LMY,4483721894,4278.13384940609,9015194.80611689
1993,YR1993,Low income,LIC,329990501,1362.92946953916,164048.584897366
1993,YR1993,Lower middle income,LMC,2149315809,3232.14232471122,2271627.11894479
1993,YR1993,Middle East & North Africa,MEA,276897626,10950.8629913335,1021536.30762093
1993,YR1993,Middle East & North Africa (excluding high income),MNA,246410264,6734.10772969369,637868.819854085
1993,YR1993,Middle East & North Africa (IDA & IBRD countries),TMN,244147588,6760.3100474603,631000
1993,YR1993,Middle income,MIC,4153731393,4523.09947449868,8851320.10857132
1993,YR1993,North America,NAC,288662674,40489.7315076577,5419055.79809528
1993,YR1993,Not classified,INX,..,..,..
1993,YR1993,OECD members,OED,1136605361,30151.8356413598,11509000
1993,YR1993,Other small states,OSS,18881697,..,78272.9941574003
1993,YR1993,Pacific island small states,PSS,1846876,5315.95364179692,1690
1993,YR1993,Post-demographic dividend,PST,984265557,32623.1221286409,11270261.5755302
1993,YR1993,Pre-demographic dividend,PRE,453282283,2269.14605154136,229543.535690648
1993,YR1993,Small states,SST,26935348,..,106793.609598799
1993,YR1993,South Asia,SAS,1219279298,2069.85291407822,745840
1993,YR1993,South Asia (IDA & IBRD),TSA,1219279298,2069.85291407822,745840
1993,YR1993,Sub-Saharan Africa,SSF,559413902,2694.68453405835,419729.767476058
1993,YR1993,Sub-Saharan Africa (excluding high income),SSA,559341649,2692.86733469053,419539.922696969
1993,YR1993,Sub-Saharan Africa (IDA & IBRD countries),TSS,559413902,2694.68453405835,419729.767476058
1993,YR1993,Upper middle income,UMC,2004415584,5902.82641668797,6579896.2452693
1993,YR1993,World,WLD,5556722537,9670.06063982712,20937123.2839878
1994,YR1994,Afghanistan,AFG,15455555,..,1290
1994,YR1994,Albania,ALB,3207536,3921.62776967871,2070
1994,YR1994,Algeria,DZA,27937006,7869.27027171901,73610
1994,YR1994,American Samoa,ASM,52288,..,..
1994,YR1994,Andorra,AND,61037,..,410
1994,YR1994,Angola,AGO,13462031,3713.1032564413,11300
1994,YR1994,Antigua and Barbuda,ATG,67072,16730.5182771897,250
1994,YR1994,Argentina,ARG,34488696,18046.8929182229,111910
1994,YR1994,Armenia,ARM,3373713,2683.63753337356,2740
1994,YR1994,Aruba,ABW,74710,35984.8294174309,..
1994,YR1994,Australia,AUS,17805468,32164.6588358849,280180
1994,YR1994,Austria,AUT,7936118,39435.210024783,58280
1994,YR1994,Azerbaijan,AZE,7596550,3414.51120535595,33520
1994,YR1994,"Bahamas, The",BHS,293997,31638.5084411861,2070
1994,YR1994,Bahrain,BHR,593254,43113.4812404734,13370
1994,YR1994,Bangladesh,BGD,115614891,1903.58083168198,13540
1994,YR1994,Barbados,BRB,261712,12993.923523163,1030
1994,YR1994,Belarus,BLR,10226955,6458.21455927607,64810
1994,YR1994,Belgium,BEL,10115603,36981.4489459975,114900
1994,YR1994,Belize,BLZ,198416,7823.96577786825,450
1994,YR1994,Benin,BEN,5923394,2118.27869416473,280
1994,YR1994,Bermuda,BMU,59320,65904.7204209603,..
1994,YR1994,Bhutan,BTN,521260,3270.7487395137,140
1994,YR1994,Bolivia,BOL,7693722,4779.83922499075,9520
1994,YR1994,Bosnia and Herzegovina,BIH,3762330,1729.97945427137,3160
1994,YR1994,Botswana,BWA,1503544,9550.83077543473,3080
1994,YR1994,Brazil,BRA,160980472,10867.7509166537,222500
1994,YR1994,British Virgin Islands,VGB,17255,..,..
1994,YR1994,Brunei Darussalam,BRN,291935,70570.9645144198,4270
1994,YR1994,Bulgaria,BGR,8443591,10998.1601603578,53720
1994,YR1994,Burkina Faso,BFA,10091256,1018.1222087886,540
1994,YR1994,Burundi,BDI,5586408,1103.16729785112,190
1994,YR1994,Cabo Verde,CPV,401655,2144.41394568572,110
1994,YR1994,Cambodia,KHM,10636353,1077.89849171773,1480
1994,YR1994,Cameroon,CMR,12848862,2709.08004543719,4620
1994,YR1994,Canada,CAN,29000663,..,436760
1994,YR1994,Cayman Islands,CYM,31418,..,..
1994,YR1994,Central African Republic,CAF,3187844,1036.28390122035,160
1994,YR1994,Chad,TCD,6592998,987.985613350219,430
1994,YR1994,Channel Islands,CHI,142466,..,..
1994,YR1994,Chile,CHL,14210674,12221.5077027169,35640
1994,YR1994,China,CHN,1191835000,2178.92405677052,2767670
1994,YR1994,Colombia,COL,35295461,9220.50199339037,56780
1994,YR1994,Comoros,COM,473478,2666.04537181204,70
1994,YR1994,"Congo, Dem. Rep.",COD,41511985,1034.1233869869,2210
1994,YR1994,"Congo, Rep.",COG,2669220,4400.02029728134,2060
1994,YR1994,Costa Rica,CRI,3489152,11100.7090135164,4850
1994,YR1994,Cote d'Ivoire,CIV,13802285,3705.75043977694,3090
1994,YR1994,Croatia,HRV,4652024,..,14870
1994,YR1994,Cuba,CUB,10887207,..,21720
1994,YR1994,Curacao,CUW,144630,..,..
1994,YR1994,Cyprus,CYP,844444,26905.345703125,5980
1994,YR1994,Czechia,CZE,10333587,21356.3127969696,124710
1994,YR1994,Denmark,DNK,5206180,41969.6887111547,63200
1994,YR1994,Djibouti,DJI,623477,..,290
1994,YR1994,Dominica,DMA,69198,8335.66625077254,80
1994,YR1994,Dominican Republic,DOM,7723934,7085.28221658965,11140
1994,YR1994,Ecuador,ECU,11347652,8466.24874504874,18800
1994,YR1994,"Egypt, Arab Rep.",EGY,62775847,6152.07779293041,87900
1994,YR1994,El Salvador,SLV,5693038,5890.09836034305,4460
1994,YR1994,Equatorial Guinea,GNQ,539992,1394.78646468269,1030
1994,YR1994,Eritrea,ERI,2042500,..,730
1994,YR1994,Estonia,EST,1462514,..,17820
1994,YR1994,Eswatini,SWZ,953737,4875.36803100249,610
1994,YR1994,Ethiopia,ETH,55620211,653.886731910509,2260
1994,YR1994,Faroe Islands,FRO,44131,..,..
1994,YR1994,Fiji,FJI,790803,8628.20323853477,700
1994,YR1994,Finland,FIN,5088333,30340.8238404135,59930
1994,YR1994,France,FRA,59327585,34576.319428202,344400
1994,YR1994,French Polynesia,PYF,227682,..,..
1994,YR1994,Gabon,GAB,1093611,17497.6498228656,4620
1994,YR1994,"Gambia, The",GMB,1205882,1974.05572890563,210
1994,YR1994,Georgia,GEO,4836076,3045.04248414422,10440
1994,YR1994,Germany,DEU,81438348,38881.5691219288,875900
1994,YR1994,Ghana,GHA,17040854,2469.24163620256,3460
1994,YR1994,Gibraltar,GIB,27282,..,..
1994,YR1994,Greece,GRC,10512922,24522.5259874915,79730
1994,YR1994,Greenland,GRL,55500,..,..
1994,YR1994,Grenada,GRD,103174,8247.34230949351,160
1994,YR1994,Guam,GUM,147843,..,..
1994,YR1994,Guatemala,GTM,10037522,5891.32743906363,5430
1994,YR1994,Guinea,GIN,7262112,1526.25563561411,1120
1994,YR1994,Guinea-Bissau,GNB,1089617,1998.83653550317,180
1994,YR1994,Guyana,GUY,749546,6444.21896070666,1410
1994,YR1994,Haiti,HTI,7486091,2674.59159416066,190
1994,YR1994,Honduras,HND,5652934,3827.99310550091,3250
1994,YR1994,"Hong Kong SAR, China",HKG,6035400,34419.3478736009,..
1994,YR1994,Hungary,HUN,10343355,16348.5314766891,57780
1994,YR1994,Iceland,ISL,266021,..,2090
1994,YR1994,India,IND,945261958,1994.94394212161,685900
1994,YR1994,Indonesia,IDN,194928533,5500.55260229778,199180
1994,YR1994,"Iran, Islamic Rep.",IRN,59985749,9904.10017030173,266690
1994,YR1994,Iraq,IRQ,20248073,4190.64124949592,102120
1994,YR1994,Ireland,IRL,3590386,29901.750009353,32820
1994,YR1994,Isle of Man,IMN,71094,..,..
1994,YR1994,Israel,ISR,5399000,..,43360
1994,YR1994,Italy,ITA,56843400,37855.0077387082,392290
1994,YR1994,Jamaica,JAM,2484182,9924.54480855591,8380
1994,YR1994,Japan,JPN,125178000,34053.5242335989,1160780
1994,YR1994,Jordan,JOR,4278166,8426.70162188899,12990
1994,YR1994,Kazakhstan,KAZ,16145766,9126.25583043666,199170
1994,YR1994,Kenya,KEN,26133744,3357.71046121944,5870
1994,YR1994,Kiribati,KIR,80264,1981.42968244739,30
1994,YR1994,"Korea, Dem. People's Rep.",PRK,22105225,..,88750
1994,YR1994,"Korea, Rep.",KOR,44641540,16698.2761608778,354280
1994,YR1994,Kosovo,XKX,1997000,..,..
1994,YR1994,Kuwait,KWT,1641106,59468.7514857218,36670
1994,YR1994,Kyrgyz Republic,KGZ,4515100,2688.35177848575,6550
1994,YR1994,Lao PDR,LAO,4807950,2194.52686764077,640
1994,YR1994,Latvia,LVA,2520742,..,10220
1994,YR1994,Lebanon,LBN,3888144,11291.2891765022,11270
1994,YR1994,Lesotho,LSO,1910642,1495.94830205915,360
1994,YR1994,Liberia,LBR,2125198,..,420
1994,YR1994,Libya,LBY,4641296,..,38640
1994,YR1994,Liechtenstein,LIE,30447,..,200
1994,YR1994,Lithuania,LTU,3657144,..,14810
1994,YR1994,Luxembourg,LUX,402925,80365.2245079687,10810
1994,YR1994,"Macao SAR, China",MAC,388779,55550.1313291077,..
1994,YR1994,Madagascar,MDG,13436121,1547.64604606242,1210
1994,YR1994,Malawi,MWI,10131799,877.254248316911,740
1994,YR1994,Malaysia,MYS,19588703,13579.7142353889,79740
1994,YR1994,Maldives,MDV,252201,..,200
1994,YR1994,Mali,MLI,9711797,1425.51174102886,10
1994,YR1994,Malta,MLT,374797,18713.9949067393,2510
1994,YR1994,Marshall Islands,MHL,49840,3810.05625781758,90
1994,YR1994,Mauritania,MRT,2315191,4252.87018340084,1070
1994,YR1994,Mauritius,MUS,1112846,9535.73598541552,1510
1994,YR1994,Mexico,MEX,88314424,16402.258161703,326500
1994,YR1994,"Micronesia, Fed. Sts.",FSM,108844,3184.93252538897,110
1994,YR1994,Moldova,MDA,2967585,..,14140
1994,YR1994,Monaco,MCO,31253,..,..
1994,YR1994,Mongolia,MNG,2301510,3870.86223099324,10320
1994,YR1994,Montenegro,MNE,611389,..,1260
1994,YR1994,Morocco,MAR,26201551,3883.27661132813,27710
1994,YR1994,Mozambique,MOZ,14912873,476.370758738881,1100
1994,YR1994,Myanmar,MMR,42337109,669.375053140006,5650
1994,YR1994,Namibia,NAM,1558449,6346.29859247192,1640
1994,YR1994,Nauru,NRU,10274,..,110
1994,YR1994,Nepal,NPL,21794751,1741.30936085873,1740
1994,YR1994,Netherlands,NLD,15382838,38494.2178517725,157260
1994,YR1994,New Caledonia,NCL,189482,..,..
1994,YR1994,New Zealand,NZL,3620000,28834.7282189649,24230
1994,YR1994,Nicaragua,NIC,4625260,3214.4527745005,2530
1994,YR1994,Niger,NER,9493324,986.257818521328,550
1994,YR1994,Nigeria,NGA,105456121,2972.50495004245,78330
1994,YR1994,North Macedonia,MKD,1982458,9130.73810517512,8550
1994,YR1994,Northern Mariana Islands,MNP,47780,..,..
1994,YR1994,Norway,NOR,4336613,47541.7667101406,34410
1994,YR1994,Oman,OMN,2133675,32635.1762378405,16190
1994,YR1994,Pakistan,PAK,129245139,3265.65127918389,76250
1994,YR1994,Palau,PLW,16770,..,200
1994,YR1994,Panama,PAN,2661385,12787.7865989393,4040
1994,YR1994,Papua New Guinea,PNG,4451694,3942.23668475348,2060
1994,YR1994,Paraguay,PRY,4495301,9262.53556900586,3340
1994,YR1994,Peru,PER,23983258,5804.9993278689,22540
1994,YR1994,Philippines,PHL,67650283,4106.68463412832,51510
1994,YR1994,Poland,POL,38542652,11591.9988643683,339750
1994,YR1994,Portugal,PRT,9991525,24560.3570613836,47300
1994,YR1994,Puerto Rico,PRI,3649237,24412.2819507003,..
1994,YR1994,Qatar,QAT,500683,..,18490
1994,YR1994,Romania,ROU,22730211,11446.2994209836,115160
1994,YR1994,Russian Federation,RUS,148407912,13880.46484375,1685050
1994,YR1994,Rwanda,RWA,6732665,478.468200998479,470
1994,YR1994,Samoa,WSM,173107,3513.67022602131,100
1994,YR1994,San Marino,SMR,24535,..,..
1994,YR1994,Sao Tome and Principe,STP,130666,..,50
1994,YR1994,Saudi Arabia,SAU,18367528,43396.6438395144,206360
1994,YR1994,Senegal,SEN,8416997,2330.07188016527,2610
1994,YR1994,Serbia,SRB,7734639,..,38900
1994,YR1994,Seychelles,SYC,74205,16174.6048637843,210
1994,YR1994,Sierra Leone,SLE,4314953,1198.65037422138,350
1994,YR1994,Singapore,SGP,3419048,46819.5229925581,37980
1994,YR1994,Sint Maarten (Dutch part),SXM,31735,..,..
1994,YR1994,Slovak Republic,SVK,5346331,12525.7880943071,41700
1994,YR1994,Slovenia,SVN,1989443,..,13610
1994,YR1994,Solomon Islands,SLB,364505,2618.26090514387,190
1994,YR1994,Somalia,SOM,6959828,..,630
1994,YR1994,South Africa,ZAF,43267982,9692.53576571467,252140
1994,YR1994,South Sudan,SSD,5142863,..,340
1994,YR1994,Spain,ESP,39549108,28372.0314344106,228450
1994,YR1994,Sri Lanka,LKA,18094474,4735.26080555389,5770
1994,YR1994,St. Kitts and Nevis,KNA,42001,15786.2444577097,150
1994,YR1994,St. Lucia,LCA,150561,11950.9888837356,310
1994,YR1994,St. Martin (French part),MAF,29380,..,..
1994,YR1994,St. Vincent and the Grenadines,VCT,113944,7107.08448992071,140
1994,YR1994,Sudan,SDN,22703631,3095.87158203125,4700
1994,YR1994,Suriname,SUR,426548,13123.4244606041,2070
1994,YR1994,Sweden,SWE,8780745,33110.8255761839,58490
1994,YR1994,Switzerland,CHE,6993795,54809.335298076,42590
1994,YR1994,Syrian Arab Republic,SYR,13922626,..,37440
1994,YR1994,Tajikistan,TJK,5803993,1616.69052040484,3040
1994,YR1994,Tanzania,TZA,29598323,1251.47009277344,1910
1994,YR1994,Thailand,THA,58610010,9401.06528865332,137060
1994,YR1994,Timor-Leste,TLS,807115,..,..
1994,YR1994,Togo,TGO,4092612,1534.16611627354,910
1994,YR1994,Tonga,TON,99731,4168.62337489478,90
1994,YR1994,Trinidad and Tobago,TTO,1301393,11100.2562295476,8790
1994,YR1994,Tunisia,TUN,9143141,6170.64319434589,16420
1994,YR1994,Turkiye,TUR,58310245,12679.874810599,153820
1994,YR1994,Turkmenistan,TKM,4133037,4374.69630761188,33550
1994,YR1994,Turks and Caicos Islands,TCA,14402,..,..
1994,YR1994,Tuvalu,TUV,9559,3175.12342716567,10
1994,YR1994,Uganda,UGA,20125021,991.408293102436,730
1994,YR1994,Ukraine,UKR,51921400,8934.775390625,415670
1994,YR1994,United Arab Emirates,ARE,2329024,97475.9808529516,70780
1994,YR1994,United Kingdom,GBR,57865745,32973.0595774302,535180
1994,YR1994,United States,USA,263126000,42424.1685567965,5066810
1994,YR1994,Uruguay,URY,3189945,13276.4996034353,4270
1994,YR1994,Uzbekistan,UZB,22377000,2729.63777550793,108880
1994,YR1994,Vanuatu,VUT,166560,2921.90102132675,60
1994,YR1994,"Venezuela, RB",VEN,21640833,..,106530
1994,YR1994,Vietnam,VNM,72501087,2623.72002195362,26680
1994,YR1994,Virgin Islands (U.S.),VIR,107318,..,..
1994,YR1994,West Bank and Gaza,PSE,2366298,3951.20549285021,..
1994,YR1994,"Yemen, Rep.",YEM,15553171,..,9340
1994,YR1994,Zambia,ZMB,8474216,1991.18592500016,2140
1994,YR1994,Zimbabwe,ZWE,10858594,2670.10661517402,15960
1994,YR1994,Africa Eastern and Southern,AFE,344418362,2714.50198370968,312160
1994,YR1994,Africa Western and Central,AFW,229675775,2571.00596532115,107217.43603134
1994,YR1994,Arab World,ARB,249596194,9796.24468845227,790632.55017664
1994,YR1994,Caribbean small states,CSS,6261744,11115.904000293,25290
1994,YR1994,Central Europe and the Baltics,CEB,110021594,13082.2283779897,804150
1994,YR1994,Early-demographic dividend,EAR,2223076958,4801.29118653286,3050351.85292332
1994,YR1994,East Asia & Pacific,EAS,1917553356,6047.28972898213,5454570.44591379
1994,YR1994,East Asia & Pacific (excluding high income),EAP,1694472843,2979.69224884825,3372495.92997446
1994,YR1994,East Asia & Pacific (IDA & IBRD countries),TEA,1672325604,3015.33377369859,3283801.31857721
1994,YR1994,Euro area,EMU,316374506,34073.3576335046,2508720
1994,YR1994,Europe & Central Asia,ECS,854892657,22034.1046276998,6745972.16509762
1994,YR1994,Europe & Central Asia (excluding high income),ECA,368354275,10451.5328131759,2844981.32872348
1994,YR1994,Europe & Central Asia (IDA & IBRD countries),TEC,434279162,10651.8692017784,3314501.06164045
1994,YR1994,European Union,EUU,425406851,29492.0263970206,3336400
1994,YR1994,Fragile and conflict affected situations,FCS,534202563,3334.2087733775,474282.038180554
1994,YR1994,Heavily indebted poor countries (HIPC),HPC,402287229,1656.66110520081,60460.5713445656
